gait_acc_zcr,0.0104547533617
gait_r_zcr,0.0104547530837
gait_a_zcr,0.00937714685301
balance_acc_median,0.00815269715351
balance_r_median,0.00815269514481
balance_e_meanTKEO,0.00757086250414
balance_a_zcr,0.00709585064108
balance_acc_meanTKEO,0.00661609728944
balance_r_meanTKEO,0.00661609562985
balance_y_dfc_amp,0.00547817596963
balance_y_ar1,0.00503292262736
balance_a_ar1,0.00441162573542
balance_r_iqr,0.00391926976721
balance_acc_iqr,0.00391925243264
balance_a_dfc_amp,0.00308406768965
balance_r_dfc_amp,0.00284712959759
balance_acc_dfc_amp,0.002847129419
balance_e_dfc_amp,0.00269932590303
amp_p2_2,0.00190292876128
balance_z_dfc_amp,0.000860989530112
balance_z_meanTKEO,0.000418448724937
balance_acc_ar1,0.000108778625482
balance_r_ar1,0.000108776495603
balance_a_meanTKEO,-4.63250800798e-06
